Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
 5,1,29,   0, 22, 38, 10, 6,1,31,   0,0.901,  0.48, 10.73, 11.21,0.216,0,  2.50,1,0,0.099,0,  5
 6,1,31,   0, 17, 40, 10, 7,1,31,   3,0.899,  0.49, 10.45, 10.94,0.347,0,  2.99,1,0,0.101,0,  5
 7,1,31,   3, 23, 40, 10, 8,2,33,   0,0.100,  0.49,  8.20,  8.69,0.084,1,  3.48,1,1,0.100,0,  5
 8,2,33,   0, 24, 36, 10, 9,2,35,   0,0.887,  0.44,  8.02,  8.46,0.937,0,  3.92,1,0,0.113,0,  5
 9,2,35,   0, 25, 35, 10,10,2,37,   0,0.889,  0.43,  7.82,  8.26,0.307,0,  4.35,1,0,0.111,0,  5
10,2,37,   0, 20, 40, 10,11,2,37,   0,0.887,  0.47,  7.59,  8.06,0.565,0,  4.82,1,0,0.113,0,  5
11,2,37,   0, 20, 40, 10,12,2,37,   0,0.884,  0.47,  7.35,  7.82,0.577,0,  5.29,1,0,0.116,0,  5
12,2,37,   0, 20, 40, 10,13,2,37,   0,0.882,  0.47,  7.11,  7.57,0.338,0,  5.76,1,0,0.118,0,  5
13,2,37,   0, 20, 40, 10,14,2,37,   0,0.880,  0.47,  6.86,  7.32,0.790,0,  6.23,1,0,0.120,0,  5
14,2,37,   0, 20, 40, 10,15,2,37,   0,0.877,  0.47,  6.60,  7.06,0.743,0,  6.70,1,0,0.123,0,  5
15,2,37,   0, 14, 43, 10,16,2,35,   3,0.871,  0.48,  6.31,  6.80,0.640,0,  7.18,1,0,0.129,0,  5
16,2,35,   3, 19, 44, 10,17,3,35,   0,0.132,  0.49,  4.57,  5.06,0.054,1,  7.67,1,1,0.132,0,  5
17,3,35,   0, 25, 35, 10,18,3,37,   0,0.851,  0.39,  4.42,  4.81,0.562,0,  8.06,1,0,0.149,0,  5
18,3,37,   0, 20, 40, 10,19,3,37,   0,0.849,  0.42,  4.22,  4.64,0.738,0,  8.48,1,0,0.151,0,  5
19,3,37,   0, 20, 40, 10,20,3,37,   0,0.846,  0.42,  4.01,  4.44,0.318,0,  8.90,1,0,0.154,0,  5
20,3,37,   0, 20, 40, 10,21,3,37,   0,0.843,  0.42,  3.79,  4.22,0.746,0,  9.32,1,0,0.157,0,  5
21,3,37,   0, 14, 46, 10,22,3,35,   0,0.835,  0.45,  3.54,  3.99,0.467,0,  9.77,1,0,0.165,0,  5
22,3,35,   0, 13, 47, 10,23,3,33,   0,0.826,  0.45,  3.26,  3.72,0.433,0, 10.22,1,0,0.174,0,  5
23,3,33,   0,  6, 54, 10,24,3,29,   0,0.810,  0.48,  2.95,  3.43,0.850,0, 10.70,1,0,0.190,0,  5
24,3,29,   0,  1, 59, 10,25,3,24,   0,0.788,  0.50,  2.61,  3.11,0.972,0, 11.20,1,0,0.212,0,  5
25,3,24,   0,  1, 59, 10,26,4,20,   0,0.233,  0.50,  1.63,  2.13,0.227,1, 11.70,1,1,0.233,0,  5
26,4,20,   0,  5, 55, 10,27,4,18,   0,0.718,  0.41,  1.41,  1.82,0.648,0, 12.11,1,0,0.282,0,  5
27,4,18,   0,  1, 59, 10,28,4,15,   0,0.693,  0.42,  1.15,  1.57,0.488,0, 12.53,1,0,0.307,0,  5
28,4,15,   0,  0, 60, 10,29,5,12,   0,0.335,  0.42,  0.51,  0.94,0.039,1, 12.95,1,1,0.335,0,  5
29,5,12,   0,  1, 69,  0,30,5,10,   0,0.585,  0.32,  0.32,  0.65,0.989,0, 13.27,0,0,0.415,0,  5
30,5,10,   0,  0, 70,  0,31,6, 8,-300,0.445,  0.32,  0.00,  0.32,0.012,1, 13.59,0,0,0.445,0,  5
 1,0,20,   0, 17, 42, 10, 2,0,22,   1,0.904,  0.51, 13.70, 14.22,0.911,0,  0.51,1,0,0.096,0,  6
 2,0,22,   1, 18, 43, 10, 3,0,24,   0,0.906,  0.52, 13.36, 13.88,0.248,0,  1.03,1,0,0.094,0,  6
 3,0,24,   0, 13, 43, 10, 4,0,24,   4,0.904,  0.52, 13.01, 13.53,0.890,0,  1.55,1,0,0.096,0,  6
 4,0,24,   4, 13, 44, 10, 5,0,24,   7,0.902,  0.52, 12.66, 13.18,0.759,0,  2.07,1,0,0.098,0,  6
 5,0,24,   7, 13, 45, 10, 6,0,24,   9,0.899,  0.53, 12.29, 12.82,0.653,0,  2.60,1,0,0.101,0,  6
 6,0,24,   9, 13, 46, 10, 7,0,24,  10,0.897,  0.53, 11.91, 12.45,0.494,0,  3.13,1,0,0.103,0,  6
 7,0,24,  10, 13, 47, 10, 8,0,24,  10,0.894,  0.54, 11.52, 12.06,0.965,0,  3.67,1,0,0.106,0,  6
 8,0,24,  10, 13, 47, 10, 9,0,24,  10,0.892,  0.54, 11.13, 11.67,0.531,0,  4.21,1,0,0.108,0,  6
